lng,lan,number
-8.579403,41.146317,1
-8.613252,41.166837,1
-8.599248,41.149143,1
-8.649423,41.154336,1
-8.600184,41.182659,1
-8.610867,41.145714,1
-8.610372,41.147703,1
-8.66376,41.177241,1
-8.639973,41.15979,1
-8.613279,41.166981,1
-8.627166,41.166891,1
-8.610903,41.145669,1
-8.6121,41.148648,1
-8.604666,41.169933,1
-8.627094,41.151816,1
-8.615682,41.140656,1
-8.641125,41.158269,1
-8.606826,41.145777,1
-8.628165,41.157522,1
-8.606439,41.144598,1
-8.61318,41.166837,1
-8.602209,41.155812,1
-8.669709,41.235597,1
-8.638425,41.170806,1
-8.599248,41.149179,1
-8.648775,41.15493,1
-8.584443,41.160438,1
-8.610984,41.14782,1
-8.645436,41.153211,1
-8.66142,41.168835,1
-8.66142,41.168835,1
-8.616339,41.163174,1
-8.610849,41.145768,1
-8.617887,41.156118,1
-8.619624,41.14809,1
-8.649405,41.16735,1
-8.585685,41.14854,1
-8.57448,41.143095,1
-8.599275,41.149197,1
-8.613324,41.1543,1
-8.599257,41.149143,1
-8.596305,41.146794,1
-8.649522,41.167242,1
-8.637912,41.152959,1
-8.584371,41.163147,1
-8.677215,41.162247,1
-8.585631,41.14854,1
-8.60868,41.160573,1
-8.620668,41.16753,1
-8.599221,41.149188,1
-8.607699,41.156874,1
-8.606403,41.144481,1
-8.640756,41.160069,1
-8.587548,41.172363,1
-8.649873,41.170374,1
-8.640045,41.159691,1
-8.606511,41.147883,1
-8.612073,41.148756,1
-8.630082,41.165388,1
-8.651556,41.207382,1
-8.613207,41.154444,1
-8.689338,41.168088,1
-8.609697,41.151285,1
-8.612127,41.165964,1
-8.620074,41.166828,1
-8.613198,41.166873,1
-8.627724,41.175378,1
-8.66979,41.151123,1
-8.620794,41.149152,1
-8.585694,41.148477,1
-8.649171,41.154147,1
-8.621064,41.160987,1
-8.651961,41.157135,1
-8.60481,41.161095,1
-8.674101,41.153886,1
-8.608329,41.147406,1
-8.612604,41.16636,1
-8.689365,41.167998,1
-8.601966,41.145633,1
-8.574471,41.142735,1
-8.630622,41.154426,1
-8.612433,41.140503,1
-8.639829,41.159862,1
-8.601858,41.181741,1
-8.606502,41.144463,1
-8.615493,41.140665,1
-8.611128,41.149449,1
-8.596638,41.168502,1
-8.62632,41.15223,1
-8.606511,41.144643,1
-8.647236,41.157036,1
-8.592084,41.160852,1
-8.600337,41.188392,1
-8.611047,41.149476,1
-8.639964,41.159745,1
-8.600715,41.153625,1
-8.593911,41.140026,1
-8.627787,41.136264,1
-8.605242,41.162598,1
-8.613279,41.166846,1
-8.628804,41.160879,1
-8.572734,41.147505,1
-8.585658,41.148558,1
-8.620974,41.150115,1
-8.591346,41.162778,1
-8.603118,41.142672,1
-8.65935,41.153292,1
-8.568189,41.154462,1
-8.628588,41.171382,1
-8.589231,41.169735,1
-8.614422,41.1471,1
-8.579925,41.159331,1
-8.611173,41.149395,1
-8.617626,41.146137,1
-8.626113,41.152203,1
-8.57997,41.159331,1
-8.648892,41.178537,1
-8.644878,41.162454,1
-8.569782,41.166045,1
-8.610858,41.145606,1
-8.620542,41.181201,1
-8.604747,41.161176,1
-8.621307,41.151483,1
-8.589249,41.169708,1
-8.627661,41.157936,1
-8.610993,41.145597,1
-8.613189,41.166837,1
-8.591229,41.162724,1
-8.630064,41.157234,1
-8.637174,41.175243,1
-8.627751,41.175414,1
-8.613189,41.166783,1
-8.610975,41.14557,1
-8.608779,41.163543,1
-8.610984,41.164497,1
-8.61552,41.140665,1
-8.615502,41.140692,1
-8.585622,41.148576,1
-8.6364,41.160591,1
-8.6283,41.157396,1
-8.585451,41.17662,1
-8.600166,41.182704,1
-8.574723,41.142672,1
-8.629452,41.17923,1
-8.674074,41.153877,1
-8.636445,41.148261,1
-8.6832,41.177025,1
-8.653806,41.167773,1
-8.606583,41.144769,1
-8.606844,41.145768,1
-8.601912,41.179617,1
-8.663706,41.149692,1
-8.631693,41.161041,1
-8.666136,41.159592,1
-8.617716,41.146056,1
-8.585685,41.178366,1
-8.600202,41.182722,1
-8.64756,41.15106,1
-8.633169,41.158728,1
-8.598897,41.14845,1
-8.654769,41.17356,1
-8.62065,41.162697,1
-8.613297,41.166882,1
-8.580033,41.159304,1
-8.645292,41.164695,1
-8.656452,41.170707,1
-8.605845,41.153463,1
-8.610822,41.145696,1
-8.672553,41.164695,1
-8.617608,41.146173,1
-8.645751,41.176773,1
-8.604216,41.161104,1
-8.64972,41.16204,1
-8.586855,41.161698,1
-8.589231,41.169717,1
-8.607015,41.150268,1
-8.604801,41.161104,1
-8.580357,41.164551,1
-8.600085,41.182686,1
-8.611236,41.145444,1
-8.646381,41.156019,1
-8.665614,41.170707,1
-8.621091,41.161023,1
-8.610993,41.145732,1
-8.601993,41.179626,1
-8.649414,41.154309,1
-8.604189,41.161113,1
-8.627733,41.157639,1
-8.632134,41.178087,1
-8.613612,41.146803,1
-8.585676,41.148531,1
-8.578467,41.159817,1
-8.649585,41.167233,1
-8.649612,41.154246,1
-8.609652,41.160312,1
-8.589258,41.16969,1
-8.618571,41.169492,1
-8.628912,41.16078,1
-8.673048,41.159169,1
-8.614008,41.14125,1
-8.599275,41.14917,1
-8.63802,41.152644,1
-8.649414,41.154336,1
-8.595729,41.167755,1
-8.682435,41.180427,1
-8.597178,41.143518,1
-8.630244,41.157369,1
-8.605818,41.144337,1
-8.606664,41.193612,1
-8.607429,41.161005,1
-8.603532,41.169087,1
-8.597592,41.164371,1
-8.664102,41.176854,1
-8.645364,41.164641,1
-8.609643,41.160321,1
-8.60688,41.145867,1
-8.580159,41.147055,1
-8.649549,41.154255,1
-8.644401,41.158809,1
-8.627013,41.14899,1
-8.613999,41.14143,1
-8.627139,41.167197,1
-8.607285,41.145201,1
-8.606475,41.14467,1
-8.610939,41.145606,1
-8.61552,41.140665,1
-8.672346,41.149035,1
-8.599248,41.14917,1
-8.630082,41.158593,1
-8.607474,41.152509,1
-8.640936,41.160915,1
-8.611029,41.150529,1
-8.628525,41.157216,1
-8.59158,41.1561,1
-8.583624,41.145687,1
-8.674101,41.15376,1
-8.612568,41.145966,1
-8.611119,41.149386,1
-8.669952,41.236452,1
-8.614026,41.141151,1
-8.627769,41.175333,1
-8.645877,41.148378,1
-8.649666,41.167341,1
-8.628606,41.160897,1
-8.67483,41.160051,1
-8.630442,41.155029,1
-8.604828,41.161068,1
-8.628714,41.16105,1
-8.610876,41.145687,1
-8.620317,41.166828,1
-8.610858,41.145714,1
-8.619885,41.148045,1
-8.613108,41.16708,1
-8.689356,41.168124,1
-8.591274,41.162733,1
-8.621046,41.16105,1
-8.596152,41.146731,1
-8.609787,41.1615,1
-8.600094,41.182722,1
-8.612982,41.157009,1
-8.58006,41.159412,1
-8.62884,41.160915,1
-8.600193,41.182722,1
-8.654751,41.173569,1
-8.61984,41.148018,1
-8.600067,41.182686,1
-8.605125,41.14539,1
-8.611209,41.148279,1
-8.589276,41.169672,1
-8.612766,41.145975,1
-8.628741,41.160861,1
-8.613297,41.154471,1
-8.606484,41.144589,1
-8.62101,41.161077,1
-8.62425,41.161077,1
-8.606529,41.144625,1
-8.627733,41.175414,1
-8.64954,41.167404,1
-8.627175,41.151879,1
-8.600076,41.182704,1
-8.669088,41.177853,1
-8.592984,41.147028,1
-8.611263,41.149197,1
-8.670744,41.153049,1
-8.615493,41.140503,1
-8.606529,41.147874,1
-8.604099,41.182506,1
-8.591265,41.16267,1
-8.628237,41.157279,1
-8.633358,41.163903,1
-8.61984,41.147973,1
-8.631054,41.150178,1
-8.610939,41.145651,1
-8.612856,41.145984,1
-8.606547,41.14449,1
-8.63982,41.159808,1
-8.627139,41.166918,1
-8.627625,41.157693,1
-8.612586,41.146038,1
-8.610894,41.145732,1
-8.664606,41.156424,1
-8.656812,41.147874,1
-8.580483,41.174379,1
-8.610849,41.145615,1
-8.568468,41.161959,1
-8.627004,41.149017,1
-8.613036,41.136201,1
-8.627805,41.175486,1
-8.606457,41.147856,1
-8.618436,41.148126,1
-8.612928,41.140332,1
-8.636076,41.159961,1
-8.628408,41.157207,1
-8.585685,41.14854,1
-8.60841,41.166504,1
-8.683452,41.160825,1
-8.613216,41.154354,1
-8.594685,41.165973,1
-8.62776,41.175378,1
-8.627787,41.175405,1
-8.659125,41.170122,1
-8.604126,41.161059,1
-8.585676,41.148828,1
-8.665686,41.151429,1
-8.613036,41.166729,1
-8.585649,41.148549,1
-8.656812,41.161446,1
-8.658225,41.153877,1
-8.610741,41.145534,1
-8.610831,41.14566,1
-8.605179,41.169825,1
-8.660565,41.155416,1
-8.610084,41.153004,1
-8.601705,41.158026,1
-8.630109,41.157369,1
-8.679924,41.15484,1
-8.665056,41.148189,1
-8.591256,41.162715,1
-8.584362,41.16321,1
-8.690544,41.180166,1
-8.600202,41.182713,1
-8.613279,41.154426,1
-8.606502,41.144625,1
-8.619885,41.148027,1
-8.614314,41.147226,1
-8.604801,41.160582,1
-8.653923,41.178492,1
-8.611173,41.149359,1
-8.612532,41.145984,1
-8.692047,41.177493,1
-8.592003,41.16564,1
-8.597745,41.159196,1
-8.649522,41.167125,1
-8.604135,41.161095,1
-8.589267,41.169699,1
-8.585667,41.148576,1
-8.622918,41.152896,1
-8.589186,41.177448,1
-8.608833,41.15349,1
-8.602911,41.179626,1
-8.640756,41.160078,1
-8.649504,41.154336,1
-8.630154,41.157324,1
-8.574669,41.142816,1
-8.690292,41.240187,1
-8.632323,41.164461,1
-8.610624,41.148513,1
-8.598114,41.165199,1
-8.62776,41.175441,1
-8.623566,41.152158,1
-8.610831,41.145669,1
-8.630163,41.154327,1
-8.574714,41.142663,1
-8.640882,41.159916,1
-8.63973,41.159718,1
-8.669277,41.236839,1
-8.644176,41.158845,1
-8.607051,41.150313,1
-8.622,41.180526,1
-8.66637,41.147541,1
-8.611182,41.172066,1
-8.617635,41.146317,1
-8.568477,41.167629,1
-8.606421,41.144616,1
-8.613216,41.154345,1
-8.606844,41.146929,1
-8.649396,41.167269,1
-8.588448,41.179743,1
-8.553033,41.204574,1
-8.604792,41.161086,1
-8.61327,41.154354,1
-8.605647,41.12478,1
-8.598852,41.171283,1
-8.605908,41.17815,1
-8.67375,41.149629,1
-8.628723,41.17968,1
-8.608941,41.144247,1
-8.670429,41.151465,1
-8.630496,41.154975,1
-8.613252,41.15439,1
-8.652537,41.169312,1
-8.620461,41.168502,1
-8.627589,41.157756,1
-8.602461,41.165145,1
-8.609949,41.160402,1
-8.621028,41.161059,1
-8.614413,41.142132,1
-8.649486,41.167341,1
-8.619831,41.148027,1
-8.615466,41.140692,1
-8.583129,41.164749,1
-8.647596,41.151015,1
-8.613234,41.15439,1
-8.607465,41.145444,1
-8.610777,41.145588,1
-8.606565,41.144616,1
-8.657766,41.15025,1
-8.639865,41.159808,1
-8.673723,41.149665,1
-8.632359,41.164452,1
-8.603874,41.147487,1
-8.601273,41.18175,1
-8.619849,41.148072,1
-8.575866,41.143158,1
-8.623971,41.175522,1
-8.593056,41.146299,1
-8.60814,41.147289,1
-8.608248,41.169825,1
-8.601363,41.158557,1
-8.627742,41.175405,1
-8.644077,41.157504,1
-8.620983,41.161095,1
-8.639865,41.159745,1
-8.569683,41.16609,1
-8.641656,41.142699,1
-8.658306,41.168007,1
-8.58357,41.181408,1
-8.600013,41.151708,1
-8.620992,41.160996,1
-8.615241,41.142375,1
-8.639847,41.159736,1
-8.620389,41.155794,1
-8.589267,41.169708,1
-8.628795,41.160987,1
-8.6805,41.155587,1
-8.62101,41.150052,1
-8.58564,41.148567,1
-8.630595,41.154876,1
-8.585649,41.148513,1
-8.602875,41.179689,1
-8.651934,41.156865,1
-8.608698,41.14782,1
-8.606673,41.151762,1
-8.645706,41.163579,1
-8.648811,41.1786,1
-8.608014,41.14728,1
-8.602515,41.155893,1
-8.613243,41.15448,1
-8.65503,41.153175,1
-8.608077,41.147316,1
-8.615529,41.140656,1
-8.628786,41.160942,1
-8.585631,41.148585,1
-8.61264,41.145993,1
-8.581563,41.182263,1
-8.665902,41.162634,1
-8.612127,41.147721,1
-8.6112,41.14656,1
-8.617599,41.146155,1
-8.589825,41.173713,1
-8.585595,41.148603,1
-8.617635,41.146173,1
-8.621208,41.151897,1
-8.674173,41.153742,1
-8.649594,41.16726,1
-8.619894,41.148036,1
-8.610804,41.145642,1
-8.613666,41.146749,1
-8.614935,41.141664,1
-8.589744,41.173263,1
-8.595612,41.167755,1
-8.670042,41.157495,1
-8.612433,41.145903,1
-8.604279,41.18013,1
-8.59833,41.177754,1
-8.607942,41.147244,1
-8.619849,41.147991,1
-8.610948,41.145696,1
-8.630667,41.154912,1
-8.612568,41.145975,1
-8.597205,41.143581,1
-8.582535,41.180472,1
-8.679888,41.156586,1
-8.614332,41.140224,1
-8.623089,41.163165,1
-8.611101,41.149386,1
-8.566686,41.152455,1
-8.621064,41.161023,1
-8.630406,41.154912,1
-8.610696,41.14782,1
-8.665614,41.170707,1
-8.621046,41.154444,1
-8.71281,41.21739,1
-8.630541,41.154912,1
-8.619993,41.147937,1
-8.619831,41.148,1
-8.585658,41.148918,1
-8.631891,41.188923,1
-8.639793,41.159781,1
-8.608986,41.14764,1
-8.649378,41.154327,1
-8.670078,41.237451,1
-8.647578,41.151033,1
-8.61327,41.154354,1
-8.617626,41.151807,1
-8.640756,41.160123,1
-8.673732,41.149656,1
-8.609319,41.177223,1
-8.599878,41.182686,1
-8.61939,41.152491,1
-8.6112,41.149494,1
-8.612577,41.146056,1
-8.627787,41.157639,1
-8.605881,41.173749,1
-8.612433,41.146119,1
-8.674047,41.153877,1
-8.626203,41.16672,1
-8.604909,41.161086,1
-8.58006,41.155371,1
-8.630712,41.154912,1
-8.583912,41.168052,1
-8.59878,41.143464,1
-8.676045,41.163201,1
-8.599284,41.149179,1
-8.648883,41.178636,1
-8.613594,41.146713,1
-8.630442,41.154867,1
-8.620344,41.147181,1
-8.597637,41.150916,1
-8.650746,41.171409,1
-8.582607,41.18076,1
-8.656821,41.161464,1
-8.628948,41.160933,1
-8.62758,41.157729,1
-8.620407,41.147181,1
-8.602542,41.15574,1
-8.613306,41.166819,1
-8.628705,41.169789,1
-8.662851,41.172876,1
-8.610354,41.141142,1
-8.664831,41.15475,1
-8.569287,41.151105,1
-8.668548,41.171481,1
-8.68878,41.174019,1
-8.607141,41.145048,1
-8.600175,41.182722,1
-8.619831,41.148018,1
-8.656839,41.161473,1
-8.582841,41.180121,1
-8.639847,41.159853,1
-8.6301,41.157387,1
-8.610957,41.145642,1
-8.589771,41.173497,1
-8.628804,41.169798,1
-8.627202,41.151942,1
-8.630055,41.15736,1
-8.60418,41.161131,1
-8.598402,41.157882,1
-8.584227,41.163219,1
-8.585622,41.148621,1
-8.612505,41.16645,1
-8.630496,41.154768,1
-8.654751,41.15673,1
-8.609526,41.149062,1
-8.589348,41.169681,1
-8.585478,41.16438,1
-8.613594,41.146884,1
-8.613306,41.154309,1
-8.609391,41.18409,1
-8.606862,41.150268,1
-8.649603,41.167188,1
-8.57466,41.142636,1
-8.613972,41.142348,1
-8.619858,41.148018,1
-8.601957,41.179653,1
-8.670564,41.15151,1
-8.606799,41.145678,1
-8.613981,41.14134,1
-8.628201,41.15727,1
-8.593929,41.157567,1
-8.600067,41.182731,1
-8.666595,41.174271,1
-8.643771,41.156091,1
-8.606574,41.14458,1
-8.64648,41.164317,1
-8.649297,41.154228,1
-8.580051,41.159394,1
-8.612559,41.146047,1
-8.585712,41.148558,1
-8.589411,41.169582,1
-8.615529,41.145462,1
-8.672823,41.148954,1
-8.666748,41.173326,1
-8.61597,41.148207,1
-8.598888,41.161833,1
-8.612604,41.145957,1
-8.568486,41.167629,1
-8.591571,41.176179,1
-8.603109,41.184819,1
-8.610786,41.145624,1
-8.592561,41.128281,1
-8.612604,41.146029,1
-8.64945,41.154309,1
-8.612586,41.146029,1
-8.612604,41.145921,1
-8.612604,41.145921,1
-8.60265,41.155542,1
-8.572869,41.141331,1
-8.705529,41.191695,1
-8.61372,41.146083,1
-8.621406,41.147442,1
-8.613963,41.14647,1
-8.591283,41.162679,1
-8.714745,41.207859,1
-8.574705,41.14269,1
-8.621712,41.143608,1
-8.600256,41.171265,1
-8.606493,41.144598,1
-8.630757,41.149359,1
-8.621199,41.143356,1
-8.609526,41.151285,1
-8.612649,41.146038,1
-8.614917,41.147334,1
-8.610822,41.145687,1
-8.589816,41.17356,1
-8.621055,41.143167,1
-8.612595,41.145957,1
-8.613891,41.141223,1
-8.607348,41.14449,1
-8.611695,41.149215,1
-8.615511,41.140737,1
-8.612631,41.146002,1
-8.649459,41.154282,1
-8.612451,41.145849,1
-8.602479,41.155956,1
-8.614215,41.142834,1
-8.589753,41.173461,1
-8.630802,41.154543,1
-8.619444,41.141961,1
-8.621343,41.143428,1
-8.621712,41.143653,1
-8.630577,41.146389,1
-8.589753,41.173452,1
-8.627742,41.175387,1
-8.612829,41.146047,1
-8.653176,41.182785,1
-8.613999,41.146389,1
-8.614035,41.146317,1
-8.623422,41.149314,1
-8.613648,41.146875,1
-8.619057,41.141736,1
-8.630685,41.154885,1
-8.620956,41.150007,1
-8.589708,41.173389,1
-8.612496,41.145921,1
-8.654742,41.173551,1
-8.612127,41.148522,1
-8.656839,41.1615,1
-8.603424,41.162319,1
-8.612946,41.140422,1
-8.585658,41.148576,1
-8.644275,41.149737,1
-8.645553,41.148315,1
-8.621928,41.143734,1
-8.621928,41.143734,1
-8.61552,41.140629,1
-8.619975,41.14683,1
-8.610903,41.145633,1
-8.611344,41.162013,1
-8.681958,41.158656,1
-8.599176,41.166144,1
-8.599914,41.159259,1
-8.612442,41.145912,1
-8.627733,41.175405,1
-8.71461,41.208012,1
-8.573769,41.146821,1
-8.610966,41.145687,1
-8.630622,41.154876,1
-8.607834,41.141304,1
-8.628795,41.161032,1
-8.62875,41.161023,1
-8.646039,41.177583,1
-8.612523,41.145939,1
-8.649837,41.154381,1
-8.59635,41.153796,1
-8.610831,41.145669,1
-8.628777,41.160924,1
-8.591328,41.175387,1
-8.610993,41.145633,1
-8.711136,41.201775,1
-8.588988,41.147505,1
-8.595423,41.155047,1
-8.66565,41.170671,1
-8.613495,41.140035,1
-8.633628,41.167719,1
-8.606556,41.147838,1
-8.61201,41.165712,1
-8.600103,41.182722,1
-8.674083,41.153859,1
-8.613396,41.162373,1
-8.630568,41.154912,1
-8.569746,41.166099,1
-8.609148,41.177232,1
-8.612856,41.148153,1
-8.630802,41.154732,1
-8.61444,41.148369,1
-8.609256,41.139531,1
-8.611047,41.149476,1
-8.676207,41.154903,1
-8.585793,41.148954,1
-8.673687,41.149629,1
-8.57475,41.142672,1
-8.628732,41.160555,1
-8.610444,41.140953,1
-8.585676,41.148648,1
-8.613657,41.146821,1
-8.615547,41.140683,1
-8.643528,41.158287,1
-8.600013,41.182659,1
-8.609643,41.151276,1
-8.674083,41.15385,1
-8.681427,41.159466,1
-8.585685,41.14863,1
-8.585667,41.148549,1
-8.62929,41.156892,1
-8.672535,41.164173,1
-8.59815,41.16177,1
-8.649531,41.167134,1
-8.673534,41.149908,1
-8.587962,41.145489,1
-8.619903,41.169681,1
-8.610642,41.161599,1
-8.579664,41.192559,1
-8.599257,41.14917,1
-8.608086,41.147289,1
-8.639856,41.159772,1
-8.648973,41.15736,1
-8.634519,41.147892,1
-8.654751,41.153364,1
-8.639874,41.159799,1
-8.687691,41.173668,1
-8.60652,41.144643,1
-8.607537,41.145462,1
-8.606457,41.144652,1
-8.62902,41.153508,1
-8.645562,41.122476,1
-8.586711,41.169933,1
-8.639829,41.15979,1
-8.621262,41.143428,1
-8.680995,41.160465,1
-8.606511,41.144526,1
-8.610624,41.161653,1
-8.649396,41.154363,1
-8.611002,41.145741,1
-8.611038,41.145624,1
-8.649405,41.153922,1
-8.619858,41.156298,1
-8.585622,41.148558,1
-8.667909,41.166621,1
-8.588979,41.147469,1
-8.599185,41.149071,1
-8.599239,41.149197,1
-8.582607,41.1804,1
-8.606493,41.144652,1
-8.610912,41.145624,1
-8.585577,41.14854,1
-8.61111,41.149368,1
-8.588268,41.167134,1
-8.641575,41.156901,1
-8.61993,41.168772,1
-8.676531,41.163849,1
-8.622549,41.147829,1
-8.658162,41.165424,1
-8.649549,41.154246,1
-8.649531,41.167269,1
-8.619858,41.147955,1
-8.630667,41.154966,1
-8.669403,41.236362,1
-8.599248,41.14917,1
-8.639829,41.159799,1
-8.627427,41.152491,1
-8.600211,41.182713,1
-8.638425,41.170905,1
-8.630514,41.154786,1
-8.608779,41.147838,1
-8.60193,41.181804,1
-8.585667,41.148459,1
-8.638047,41.173704,1
-8.585667,41.148603,1
-8.661348,41.166567,1
-8.685531,41.166666,1
-8.600211,41.182704,1
-8.628876,41.160987,1
-8.615628,41.140638,1
-8.585604,41.148549,1
-8.58582,41.178429,1
-8.606412,41.144553,1
-8.63829,41.172183,1
-8.635698,41.172462,1
-8.66565,41.170698,1
-8.615646,41.175477,1
-8.585676,41.148531,1
-8.567604,41.153616,1
-8.600229,41.182731,1
-8.620947,41.158989,1
-8.638128,41.159358,1
-8.673912,41.149422,1
-8.627724,41.175405,1
-8.653347,41.156937,1
-8.585721,41.148504,1
-8.656911,41.161419,1
-8.60247,41.10615,1
-8.585838,41.148549,1
-8.589258,41.169699,1
-8.611236,41.147901,1
-8.609508,41.143131,1
-8.630622,41.154885,1
-8.614305,41.142123,1
-8.636877,41.159268,1
-8.580105,41.159367,1
-8.645913,41.164389,1
-8.610786,41.147829,1
-8.663715,41.17716,1
-8.649288,41.154273,1
-8.649513,41.154228,1
-8.598771,41.157936,1
-8.649621,41.167296,1
-8.649729,41.154039,1
-8.612271,41.148036,1
-8.569296,41.169987,1
-8.614188,41.147379,1
-8.5797,41.159574,1
-8.591211,41.162634,1
-8.623638,41.162652,1
-8.606538,41.144499,1
-8.622315,41.147496,1
-8.593704,41.167215,1
-8.630622,41.154885,1
-8.60715,41.150358,1
-8.573391,41.15637,1
-8.609589,41.16024,1
-8.580087,41.159385,1
-8.585649,41.148585,1
-8.621163,41.161041,1
-8.627778,41.175396,1
-8.66223,41.169861,1
-8.646462,41.177601,1
-8.627265,41.151951,1
-8.646894,41.167287,1
-8.657586,41.147811,1
-8.632881,41.152626,1
-8.599239,41.149125,1
-8.682246,41.159016,1
-8.620776,41.181444,1
-8.608743,41.147838,1
-8.600436,41.181336,1
-8.606538,41.144598,1
-8.61984,41.14791,1
-8.610651,41.140728,1
-8.656857,41.161491,1
-8.612199,41.172759,1
-8.637993,41.152923,1
-8.574732,41.142699,1
-8.612172,41.172831,1
-8.64792,41.165136,1
-8.668944,41.176422,1
-8.619705,41.152473,1
-8.60967,41.161059,1
-8.6283,41.15745,1
-8.610759,41.145705,1
-8.610858,41.145705,1
-8.606493,41.144571,1
-8.674245,41.151987,1
-8.651907,41.159349,1
-8.608896,41.147442,1
-8.691174,41.17635,1
-8.576802,41.165001,1
-8.605746,41.146119,1
-8.604783,41.152401,1
-8.662419,41.175639,1
-8.673597,41.14962,1
-8.609328,41.177223,1
-8.582427,41.173434,1
-8.599275,41.149143,1
-8.658603,41.146776,1
-8.610966,41.14566,1
-8.591328,41.162733,1
-8.584227,41.163174,1
