lng,lan,number
-8.606592,41.144589,1
-8.583156,41.164776,1
-8.596548,41.137695,1
-8.612505,41.146056,1
-8.602425,41.142744,1
-8.615502,41.140647,1
-8.640693,41.16006,1
-8.627013,41.166873,1
-8.604153,41.161023,1
-8.610849,41.145696,1
-8.621064,41.161032,1
-8.65449,41.174838,1
-8.600202,41.182704,1
-8.610858,41.145615,1
-8.589258,41.169735,1
-8.628849,41.160798,1
-8.627832,41.157621,1
-8.599239,41.149152,1
-8.608968,41.147397,1
-8.630604,41.154912,1
-8.649567,41.167305,1
-8.683101,41.158584,1
-8.660592,41.158251,1
-8.585613,41.148576,1
-8.638452,41.170788,1
-8.606313,41.144562,1
-8.659683,41.153166,1
-8.633043,41.149116,1
-8.614098,41.141277,1
-8.649243,41.154228,1
-8.615808,41.163381,1
-8.606934,41.150313,1
-8.619057,41.14251,1
-8.598303,41.125797,1
-8.609913,41.159529,1
-8.600013,41.182686,1
-8.604783,41.161077,1
-8.599248,41.149161,1
-8.569782,41.166054,1
-8.627175,41.151978,1
-8.628777,41.160969,1
-8.61336,41.166864,1
-8.587764,41.165721,1
-8.617914,41.170212,1
-8.614728,41.150781,1
-8.682174,41.157585,1
-8.589258,41.169735,1
-8.60292,41.179626,1
-8.65728,41.177385,1
-8.610804,41.145687,1
-8.64405,41.154417,1
-8.664993,41.163777,1
-8.598402,41.161131,1
-8.606745,41.162688,1
-8.649477,41.154309,1
-8.58906,41.179059,1
-8.619867,41.148045,1
-8.658657,41.150232,1
-8.639847,41.159826,1
-8.574759,41.142717,1
-8.60877,41.147091,1
-8.657361,41.170338,1
-8.610849,41.145597,1
-8.58564,41.148522,1
-8.628291,41.157513,1
-8.610732,41.145705,1
-8.582517,41.180535,1
-8.663877,41.149368,1
-8.61984,41.148036,1
-8.608824,41.153436,1
-8.609472,41.151321,1
-8.546913,41.230881,1
-8.611227,41.171967,1
-8.609616,41.160339,1
-8.603946,41.179878,1
-8.628804,41.161032,1
-8.653482,41.158278,1
-8.604846,41.161095,1
-8.585649,41.148414,1
-8.616708,41.142438,1
-8.613423,41.181435,1
-8.585685,41.148963,1
-8.612451,41.146002,1
-8.653932,41.169618,1
-8.630343,41.154849,1
-8.619849,41.147937,1
-8.585649,41.148558,1
-8.606547,41.144661,1
-8.569728,41.166072,1
-8.599266,41.149161,1
-8.608851,41.151024,1
-8.652789,41.156127,1
-8.615529,41.162382,1
-8.641044,41.159934,1
-8.627751,41.15763,1
-8.597034,41.147469,1
-8.600058,41.182659,1
-8.606853,41.145705,1
-8.606412,41.144706,1
-8.604207,41.161239,1
-8.600112,41.182704,1
-8.627751,41.175378,1
-8.584587,41.178141,1
-8.649378,41.154354,1
-8.61147,41.146578,1
-8.613351,41.154372,1
-8.610939,41.14575,1
-8.627067,41.166945,1
-8.604054,41.182596,1
-8.652825,41.151348,1
-8.639937,41.159727,1
-8.621001,41.15007,1
-8.610867,41.145579,1
-8.619849,41.148018,1
-8.61093,41.145444,1
-8.571384,41.177583,1
-8.643807,41.170104,1
-8.600112,41.162004,1
-8.593083,41.160717,1
-8.602002,41.179617,1
-8.63775,41.143608,1
-8.609589,41.160348,1
-8.611677,41.142276,1
-8.681724,41.159556,1
-8.613279,41.166873,1
-8.58564,41.148567,1
-8.606502,41.144688,1
-8.602272,41.143113,1
-8.606511,41.144553,1
-8.609688,41.14773,1
-8.599194,41.149134,1
-8.599302,41.149161,1
-8.606412,41.144715,1
-8.601156,41.18175,1
-8.609859,41.147568,1
-8.568522,41.167647,1
-8.627742,41.175414,1
-8.668359,41.163813,1
-8.59131,41.162733,1
-8.635446,41.199975,1
-8.574723,41.14269,1
-8.648433,41.17113,1
-8.654886,41.149935,1
-8.611488,41.146038,1
-8.627319,41.151996,1
-8.584326,41.163129,1
-8.574732,41.142672,1
-8.611164,41.146308,1
-8.610777,41.145921,1
-8.65908,41.16942,1
-8.5932,41.170014,1
-8.657316,41.177376,1
-8.652303,41.166648,1
-8.613252,41.166837,1
-8.594253,41.169276,1
-8.612064,41.148639,1
-8.611002,41.145561,1
-8.630622,41.154984,1
-8.57376,41.160447,1
-8.609751,41.15133,1
-8.631459,41.177376,1
-8.63028,41.15511,1
-8.611542,41.14602,1
-8.585397,41.17554,1
-8.556102,41.208039,1
-8.585631,41.148549,1
-8.630685,41.149359,1
-8.610885,41.145651,1
-8.674137,41.153832,1
-8.619849,41.148018,1
-8.574723,41.14269,1
-8.649333,41.154192,1
-8.606457,41.144607,1
-8.585631,41.148558,1
-8.606835,41.145777,1
-8.643735,41.159133,1
-8.632251,41.164452,1
-8.646732,41.153211,1
-8.599212,41.149134,1
-8.606556,41.144652,1
-8.611137,41.149431,1
-8.649351,41.171805,1
-8.621001,41.150016,1
-8.67411,41.153841,1
-8.625816,41.155506,1
-8.639847,41.159754,1
-8.600193,41.182704,1
-8.666082,41.176188,1
-8.611137,41.172021,1
-8.647587,41.151069,1
-8.629911,41.154408,1
-8.599212,41.14917,1
-8.623908,41.178735,1
-8.631279,41.183244,1
-8.623089,41.200191,1
-8.582472,41.180589,1
-8.628822,41.160987,1
-8.562996,41.204367,1
-8.654697,41.173578,1
-8.656425,41.161878,1
-8.607474,41.145444,1
-8.580645,41.152068,1
-8.627301,41.163057,1
-8.582544,41.18058,1
-8.627769,41.175405,1
-8.628813,41.160978,1
-8.606421,41.144508,1
-8.59131,41.156199,1
-8.62002,41.146821,1
-8.674074,41.153859,1
-8.619885,41.147991,1
-8.627022,41.15196,1
-8.63037,41.154921,1
-8.610903,41.145633,1
-8.599518,41.155146,1
-8.67366,41.149611,1
-8.668269,41.152995,1
-8.599239,41.149152,1
-8.680644,41.155731,1
-8.657055,41.17059,1
-8.610867,41.145588,1
-8.645805,41.194431,1
-8.60472,41.161122,1
-8.621019,41.150349,1
-8.608878,41.147739,1
-8.66097,41.165109,1
-8.660727,41.162103,1
-8.665965,41.147793,1
-8.584317,41.163192,1
-8.643762,41.159088,1
-8.63982,41.15988,1
-8.582841,41.180868,1
-8.619831,41.147991,1
-8.569728,41.166081,1
-8.649621,41.167323,1
-8.597169,41.143527,1
-8.630262,41.157441,1
-8.607159,41.15025,1
-8.611938,41.15907,1
-8.574876,41.157711,1
-8.605683,41.165388,1
-8.595414,41.147316,1
-8.58249,41.180688,1
-8.613243,41.154372,1
-8.574732,41.142591,1
-8.610876,41.145687,1
-8.62713,41.166909,1
-8.604639,41.161878,1
-8.585712,41.148585,1
-8.638506,41.170842,1
-8.611119,41.149395,1
-8.610867,41.14566,1
-8.675973,41.149917,1
-8.675973,41.149917,1
-8.655561,41.17851,1
-8.606889,41.150313,1
-8.649369,41.154228,1
-8.585649,41.148495,1
-8.69004,41.174928,1
-8.654715,41.173569,1
-8.627679,41.175369,1
-8.606502,41.144571,1
-8.638317,41.170833,1
-8.591274,41.162688,1
-8.613387,41.154291,1
-8.664876,41.172147,1
-8.58564,41.14854,1
-8.610903,41.16438,1
-8.604207,41.161068,1
-8.649414,41.167206,1
-8.622585,41.158989,1
-8.611902,41.148693,1
-8.660376,41.172543,1
-8.599248,41.149161,1
-8.589267,41.169654,1
-8.620992,41.161014,1
-8.610831,41.145615,1
-8.608968,41.147406,1
-8.641404,41.156586,1
-8.591265,41.162688,1
-8.612325,41.183604,1
-8.585721,41.14854,1
-8.659071,41.170158,1
-8.610876,41.145633,1
-8.658639,41.150241,1
-8.646921,41.154165,1
-8.615583,41.140692,1
-8.612766,41.124789,1
-8.637714,41.182227,1
-8.569746,41.166081,1
-8.632188,41.164335,1
-8.613252,41.166846,1
-8.609337,41.151069,1
-8.63028,41.157432,1
-8.619813,41.147919,1
-8.657748,41.177412,1
-8.585631,41.148468,1
-8.64072,41.159979,1
-8.628138,41.157414,1
-8.627166,41.151933,1
-8.606493,41.144625,1
-8.628111,41.15745,1
-8.580123,41.159484,1
-8.585613,41.148405,1
-8.585586,41.148576,1
-8.613072,41.166792,1
-8.6274,41.152266,1
-8.582481,41.180625,1
-8.626932,41.218632,1
-8.606439,41.144661,1
-8.619993,41.146713,1
-8.611524,41.149188,1
-8.657568,41.170608,1
-8.627067,41.152005,1
-8.649405,41.154309,1
-8.639838,41.159781,1
-8.565426,41.146974,1
-8.647452,41.15178,1
-8.634087,41.152518,1
-8.609454,41.148756,1
-8.616969,41.166324,1
-8.586252,41.175279,1
-8.676081,41.163282,1
-8.674101,41.153841,1
-8.584371,41.163066,1
-8.649522,41.154237,1
-8.579313,41.169456,1
-8.627157,41.170176,1
-8.584848,41.168484,1
-8.649594,41.167269,1
-8.599257,41.149152,1
-8.612955,41.140359,1
-8.613297,41.166927,1
-8.63064,41.154903,1
-8.649558,41.167224,1
-8.619876,41.148027,1
-8.597565,41.142672,1
-8.651268,41.170311,1
-8.606484,41.144643,1
-8.619912,41.147955,1
-8.569746,41.166063,1
-8.612739,41.157027,1
-8.607267,41.145642,1
-8.609571,41.16024,1
-8.59536,41.154966,1
-8.647299,41.157189,1
-8.591292,41.162742,1
-8.619831,41.14809,1
-8.630856,41.178393,1
-8.582823,41.18112,1
-8.637174,41.219316,1
-8.652519,41.177349,1
-8.608698,41.147829,1
-8.585739,41.148459,1
-8.612595,41.146074,1
-8.610912,41.145624,1
-8.610858,41.145588,1
-8.620641,41.156541,1
-8.601957,41.145912,1
-8.609733,41.160339,1
-8.610795,41.145615,1
-8.615601,41.140665,1
-8.656812,41.161473,1
-8.613144,41.16105,1
-8.630469,41.166801,1
-8.599221,41.149152,1
-8.62704,41.152041,1
-8.612082,41.180688,1
-8.569737,41.166081,1
-8.611812,41.159475,1
-8.606457,41.144634,1
-8.621019,41.161149,1
-8.649702,41.167323,1
-8.61327,41.166918,1
-8.614332,41.147262,1
-8.613252,41.154363,1
-8.612532,41.145912,1
-8.610921,41.145696,1
-8.625843,41.15736,1
-8.609562,41.160429,1
-8.585658,41.148594,1
-8.585595,41.148639,1
-8.580087,41.159448,1
-8.593677,41.167278,1
-8.606556,41.144454,1
-8.608509,41.167305,1
-8.622423,41.158116,1
-8.61093,41.145579,1
-8.591328,41.156217,1
-8.613909,41.141286,1
-8.621091,41.161086,1
-8.612109,41.148927,1
-8.665677,41.170698,1
-8.606493,41.144598,1
-8.613324,41.166882,1
-8.607987,41.169924,1
-8.666541,41.157963,1
-8.584083,41.178663,1
-8.617572,41.146128,1
-8.669565,41.170275,1
-8.644104,41.160105,1
-8.627013,41.152032,1
-8.606493,41.144535,1
-8.582976,41.185395,1
-8.6526,41.149764,1
-8.566911,41.153886,1
-8.597601,41.164659,1
-8.621118,41.161059,1
-8.606502,41.144553,1
-8.664867,41.172174,1
-8.647884,41.105502,1
-8.640081,41.164659,1
-8.619867,41.148009,1
-8.65971,41.154282,1
-8.600085,41.182704,1
-8.585622,41.148657,1
-8.585667,41.14863,1
-8.570412,41.159619,1
-8.627742,41.175432,1
-8.674083,41.15394,1
-8.66376,41.177196,1
-8.613801,41.14134,1
-8.630451,41.155056,1
-8.607033,41.150295,1
-8.610858,41.145741,1
-8.621163,41.15106,1
-8.589231,41.169717,1
-8.604855,41.161203,1
-8.595027,41.158017,1
-8.613261,41.154309,1
-8.647668,41.150673,1
-8.541423,41.118021,1
-8.649477,41.154327,1
-8.600076,41.159187,1
-8.636481,41.159187,1
-8.5968,41.145489,1
-8.599221,41.149233,1
-8.666964,41.173902,1
-8.59122,41.16267,1
-8.647722,41.163426,1
-8.615529,41.140737,1
-8.630568,41.154885,1
-8.600085,41.182731,1
-8.632332,41.164461,1
-8.60202,41.146929,1
-8.606799,41.150412,1
-8.609274,41.139486,1
-8.585676,41.148648,1
-8.582517,41.180625,1
-8.625798,41.157324,1
-8.590779,41.17995,1
-8.58564,41.148567,1
-8.589249,41.169708,1
-8.644077,41.157477,1
-8.610885,41.145633,1
-8.592993,41.158728,1
-8.582517,41.180607,1
-8.607447,41.145435,1
-8.585604,41.148702,1
-8.576217,41.160195,1
-8.630406,41.181237,1
-8.622972,41.158242,1
-8.606385,41.144652,1
-8.640774,41.160105,1
-8.614656,41.150727,1
-8.654778,41.156757,1
-8.594811,41.160105,1
-8.65728,41.149998,1
-8.608131,41.172012,1
-8.67375,41.149638,1
-8.627193,41.15196,1
-8.570115,41.166009,1
-8.649612,41.154291,1
-8.649531,41.167296,1
-8.664354,41.156604,1
-8.613423,41.17383,1
-8.612127,41.167746,1
-8.610804,41.14566,1
-8.649495,41.166783,1
-8.653131,41.152167,1
-8.61417,41.141196,1
-8.606403,41.144697,1
-8.627247,41.152014,1
-8.627589,41.155875,1
-8.61084,41.145669,1
-8.593839,41.15763,1
-8.630865,41.152554,1
-8.592642,41.1678,1
-8.604864,41.161158,1
-8.668602,41.17743,1
-8.597601,41.161041,1
-8.601291,41.181822,1
-8.643609,41.159142,1
-8.599248,41.149152,1
-8.614359,41.142141,1
-8.658684,41.150169,1
-8.619849,41.147982,1
-8.607501,41.145453,1
-8.600094,41.149386,1
-8.601579,41.167044,1
-8.606538,41.144508,1
-8.639631,41.159727,1
-8.582787,41.180733,1
-8.610831,41.145633,1
-8.571942,41.165856,1
-8.580159,41.159286,1
-8.617626,41.146056,1
-8.591256,41.16276,1
-8.638452,41.170959,1
-8.574849,41.142843,1
-8.647146,41.160924,1
-8.574696,41.142681,1
-8.625933,41.157297,1
-8.63991,41.159763,1
-8.60652,41.144778,1
-8.649387,41.154372,1
-8.628327,41.157468,1
-8.66808,41.154651,1
-8.5878,41.174568,1
-8.641665,41.156604,1
-8.585676,41.148513,1
-8.628039,41.152428,1
-8.600058,41.182695,1
-8.600166,41.182686,1
-8.623017,41.169843,1
-8.619867,41.147973,1
-8.619867,41.147982,1
-8.600166,41.182686,1
-8.628255,41.157693,1
-8.665695,41.151438,1
-8.648793,41.14845,1
-8.568369,41.151654,1
-8.608797,41.14755,1
-8.627724,41.175486,1
-8.609508,41.148828,1
-8.572959,41.180643,1
-8.604558,41.158134,1
-8.580456,41.159349,1
-8.66007,41.160042,1
-8.585613,41.148549,1
-8.61084,41.145633,1
-8.56683,41.15286,1
-8.592984,41.147028,1
-8.658981,41.148315,1
-8.630739,41.154858,1
-8.628732,41.16051,1
-8.622558,41.160771,1
-8.682039,41.158647,1
-8.682039,41.158647,1
-8.640846,41.160933,1
-8.676198,41.153085,1
-8.610894,41.145696,1
-8.510175,41.201037,1
-8.585631,41.148594,1
-8.647479,41.151771,1
-8.621037,41.150025,1
-8.627184,41.151906,1
-8.628282,41.157468,1
-8.604765,41.161167,1
-8.627751,41.175423,1
-8.579997,41.15943,1
-8.574696,41.142681,1
-8.56044,41.190228,1
-8.667423,41.151429,1
-8.598438,41.159916,1
-8.585676,41.148549,1
-8.654778,41.173506,1
-8.609175,41.147244,1
-8.649441,41.154237,1
-8.630397,41.163048,1
-8.62866,41.161221,1
-8.585622,41.148585,1
-8.600256,41.150349,1
-8.602011,41.14242,1
-8.569791,41.166117,1
-8.611182,41.149521,1
-8.589267,41.169699,1
-8.585703,41.148531,1
-8.654661,41.17356,1
-8.604585,41.144913,1
-8.606034,41.153499,1
-8.590869,41.152149,1
-8.620029,41.147721,1
-8.596611,41.143527,1
-8.568414,41.151663,1
-8.655885,41.164236,1
-8.62254,41.159025,1
-8.604198,41.16105,1
-8.615673,41.140953,1
-8.58222,41.180571,1
-8.613846,41.141124,1
-8.598339,41.146911,1
-8.574714,41.142681,1
-8.600112,41.182785,1
-8.639163,41.159727,1
-8.631909,41.185521,1
-8.654733,41.173569,1
-8.682237,41.158989,1
-8.630514,41.154849,1
-8.602011,41.179644,1
-8.666667,41.152185,1
-8.585892,41.149008,1
-8.64999,41.162247,1
-8.61327,41.154363,1
-8.614368,41.142042,1
-8.597259,41.14242,1
-8.613423,41.154615,1
-8.613531,41.145867,1
-8.624367,41.179518,1
-8.628876,41.160987,1
-8.649441,41.154327,1
-8.627562,41.136219,1
-8.585703,41.148504,1
-8.606457,41.144625,1
-8.630613,41.152725,1
-8.585658,41.148621,1
-8.625699,41.164659,1
-8.604234,41.161059,1
-8.640018,41.159727,1
-8.602515,41.155794,1
-8.599239,41.149161,1
-8.649459,41.167296,1
-8.661573,41.147595,1
-8.533701,41.176557,1
-8.597466,41.145246,1
-8.589645,41.182263,1
-8.649279,41.154381,1
-8.599284,41.149098,1
-8.600211,41.182677,1
-8.604216,41.180265,1
-8.607078,41.150367,1
-8.613162,41.166855,1
-8.613387,41.166864,1
-8.600256,41.161482,1
-8.662905,41.169447,1
-8.628282,41.157315,1
-8.648181,41.17383,1
-8.62002,41.146857,1
-8.649315,41.154345,1
-8.608716,41.147982,1
-8.652249,41.170743,1
-8.596566,41.161464,1
-8.617455,41.146308,1
-8.594388,41.24412,1
-8.624862,41.177304,1
-8.617617,41.14611,1
-8.609544,41.172921,1
-8.649801,41.154165,1
-8.569701,41.166081,1
-8.610849,41.145624,1
-8.654769,41.173551,1
-8.610759,41.145561,1
-8.609463,41.151456,1
-8.612577,41.146029,1
-8.611209,41.172057,1
-8.589267,41.169735,1
-8.609598,41.160312,1
-8.599248,41.149134,1
-8.600121,41.182713,1
-8.671329,41.155632,1
-8.674065,41.153895,1
-8.614026,41.141241,1
-8.59131,41.162733,1
-8.584299,41.163156,1
-8.610939,41.145651,1
-8.621001,41.160978,1
-8.604243,41.165469,1
-8.610795,41.145579,1
-8.613459,41.157495,1
-8.604819,41.161149,1
-8.620938,41.160969,1
-8.665587,41.170698,1
-8.618436,41.173875,1
-8.624124,41.178303,1
-8.633061,41.190291,1
-8.610849,41.145624,1
-8.591283,41.162733,1
-8.663535,41.173164,1
-8.636877,41.159205,1
-8.596179,41.140368,1
-8.585667,41.148603,1
-8.575857,41.143941,1
-8.627778,41.128245,1
-8.630703,41.154876,1
-8.604198,41.18031,1
-8.619813,41.147982,1
-8.584362,41.163111,1
-8.644131,41.157486,1
-8.625321,41.155749,1
-8.66376,41.17716,1
-8.60445,41.159295,1
-8.566668,41.158899,1
-8.609625,41.15133,1
-8.6112,41.172012,1
-8.606817,41.145759,1
-8.607015,41.150304,1
-8.610831,41.145624,1
-8.609436,41.151222,1
-8.585703,41.148693,1
-8.613918,41.141259,1
-8.608437,41.147433,1
-8.609706,41.170068,1
-8.630334,41.15529,1
-8.58618,41.175459,1
-8.585676,41.148531,1
-8.602857,41.179662,1
-8.61084,41.145597,1
-8.572446,41.147658,1
-8.599266,41.149143,1
-8.617608,41.146137,1
-8.612928,41.148144,1
-8.589249,41.169708,1
-8.622567,41.158971,1
-8.646588,41.165775,1
-8.620398,41.147163,1
-8.610867,41.145633,1
-8.599257,41.149161,1
-8.580483,41.164488,1
-8.620047,41.152437,1
-8.59923,41.149161,1
-8.584002,41.176719,1
-8.629578,41.179482,1
-8.592849,41.169753,1
-8.614197,41.140566,1
-8.604135,41.161158,1
-8.66124,41.168718,1
-8.649666,41.154372,1
-8.627778,41.175585,1
-8.649477,41.154318,1
-8.599068,41.149071,1
-8.594145,41.166891,1
-8.587629,41.149287,1
-8.574732,41.14269,1
-8.611254,41.172129,1
-8.630262,41.15493,1
-8.646552,41.177709,1
-8.65863,41.150106,1
-8.674101,41.153859,1
-8.654733,41.156712,1
-8.580033,41.159367,1
-8.585595,41.148549,1
-8.579628,41.169006,1
-8.620947,41.149674,1
-8.606889,41.146182,1
-8.620218,41.167512,1
-8.641296,41.172948,1
-8.621064,41.161005,1
-8.596935,41.182695,1
-8.600103,41.182686,1
-8.62776,41.175414,1
-8.627166,41.151915,1
-8.617671,41.170869,1
-8.610876,41.145624,1
-8.589519,41.124582,1
-8.69526,41.183415,1
-8.580033,41.159331,1
-8.649459,41.154291,1
-8.615565,41.140656,1
-8.617662,41.146164,1
-8.665659,41.170779,1
-8.593308,41.157657,1
-8.569737,41.166072,1
-8.606943,41.150439,1
-8.599239,41.14917,1
-8.610768,41.145741,1
-8.6454,41.008941,1
-8.607231,41.145669,1
-8.572581,41.179959,1
-8.616627,41.161743,1
-8.664282,41.149161,1
-8.615466,41.140773,1
-8.61138,41.145147,1
-8.610885,41.145579,1
-8.600049,41.182704,1
-8.596791,41.167638,1
-8.60697,41.150331,1
-8.619858,41.148072,1
-8.613243,41.154345,1
-8.609166,41.147208,1
-8.574759,41.142717,1
-8.664921,41.161419,1
-8.591562,41.156739,1
-8.591337,41.156181,1
-8.650755,41.201028,1
-8.585667,41.148567,1
-8.630658,41.154975,1
-8.67411,41.153886,1
-8.630388,41.155164,1
-8.628696,41.177439,1
-8.601903,41.17959,1
-8.649585,41.167287,1
-8.60418,41.161077,1
-8.673759,41.14962,1
-8.629272,41.165703,1
-8.594775,41.155659,1
-8.585721,41.148567,1
-8.674146,41.153787,1
-8.616339,41.163264,1
-8.580069,41.15934,1
-8.585685,41.152176,1
-8.603946,41.147613,1
-8.619957,41.147928,1
-8.613261,41.166864,1
-8.637129,41.164542,1
-8.58924,41.169699,1
-8.582553,41.180427,1
-8.600103,41.182713,1
-8.606115,41.142366,1
-8.627751,41.157549,1
-8.619849,41.148045,1
-8.645445,41.153112,1
-8.607789,41.170887,1
-8.598015,41.162337,1
-8.581653,41.173551,1
-8.665659,41.170788,1
-8.604864,41.161131,1
-8.639811,41.159889,1
-8.639991,41.159682,1
-8.603514,41.145534,1
-8.585667,41.148558,1
-8.640882,41.15997,1
-8.610048,41.240799,1
-8.598933,41.157855,1
-8.64387,41.154525,1
-8.555157,41.210991,1
-8.559108,41.156073,1
-8.604072,41.180112,1
-8.609004,41.147208,1
-8.638317,41.170779,1
-8.585325,41.176548,1
-8.589312,41.169609,1
-8.645976,41.164425,1
-8.58501,41.17734,1
-8.630658,41.154921,1
-8.682822,41.158269,1
-8.614827,41.147721,1
-8.649414,41.154255,1
-8.66151,41.163399,1
-8.628795,41.160951,1
-8.61984,41.147901,1
-8.608617,41.158647,1
-8.648289,41.170419,1
-8.648289,41.170419,1
-8.604171,41.161194,1
-8.593497,41.164911,1
-8.648289,41.170419,1
-8.648289,41.170419,1
-8.637228,41.158314,1
-8.615529,41.140692,1
-8.649756,41.167314,1
-8.639946,41.160924,1
-8.619858,41.147928,1
-8.647938,41.165064,1
-8.585658,41.148531,1
-8.596485,41.169654,1
-8.606313,41.164839,1
-8.628813,41.160996,1
-8.602551,41.155776,1
-8.624439,41.179509,1
-8.610795,41.145642,1
-8.649657,41.154174,1
-8.569764,41.16609,1
-8.602803,41.179635,1
-8.608734,41.147748,1
-8.665587,41.170689,1
-8.640783,41.159997,1
-8.622981,41.150871,1
-8.583147,41.164704,1
-8.610768,41.145741,1
-8.619957,41.147919,1
-8.62776,41.175423,1
-8.65539,41.149737,1
-8.673894,41.149611,1
-8.568819,41.159007,1
-8.662527,41.177286,1
-8.689284,41.168205,1
-8.645013,41.162481,1
-8.639874,41.161032,1
-8.662194,41.156622,1
-8.59464,41.155659,1
-8.612046,41.147991,1
-8.611587,41.193171,1
-8.615592,41.140692,1
-8.613225,41.154318,1
-8.604792,41.161086,1
-8.673795,41.149665,1
-8.627706,41.175414,1
-8.605701,41.153535,1
-8.610786,41.145633,1
-8.673804,41.149656,1
-8.605908,41.17815,1
-8.605899,41.173893,1
-8.613927,41.14116,1
-8.611146,41.149539,1
-8.60418,41.161068,1
-8.570412,41.159619,1
-8.649432,41.154345,1
-8.61327,41.167224,1
-8.630676,41.177025,1
-8.689347,41.168097,1
-8.597169,41.14359,1
-8.572617,41.179527,1
-8.606979,41.150223,1
-8.58564,41.148594,1
-8.628921,41.160978,1
-8.595432,41.141241,1
-8.604144,41.161149,1
-8.670465,41.15142,1
-8.6085,41.167332,1
-8.559207,41.177232,1
-8.608698,41.147856,1
-8.579961,41.159412,1
-8.666667,41.175783,1
-8.596341,41.146767,1
-8.649648,41.154318,1
-8.586414,41.174838,1
-8.656398,41.170716,1
-8.610876,41.145561,1
-8.600148,41.182695,1
-8.618094,41.143626,1
-8.616339,41.141268,1
-8.603586,41.146965,1
-8.606394,41.144535,1
-8.572689,41.14755,1
-8.60895,41.147775,1
-8.672706,41.148999,1
-8.628651,41.160888,1
-8.60625,41.164605,1
