lng,lan,number
-8.627859,41.175477,1
-8.628651,41.171382,1
-8.668656,41.148738,1
-8.647416,41.151816,1
-8.649513,41.167224,1
-8.619867,41.148,1
-8.585784,41.148639,1
-8.609409,41.170491,1
-8.574723,41.142591,1
-8.619903,41.148009,1
-8.6211,41.155686,1
-8.609364,41.17716,1
-8.609967,41.156109,1
-8.637444,41.164641,1
-8.581509,41.184702,1
-8.609544,41.151303,1
-8.638407,41.153967,1
-8.553618,41.248224,1
-8.579772,41.15925,1
-8.629083,41.148909,1
-8.649261,41.154183,1
-8.627166,41.167098,1
-8.606502,41.148117,1
-8.6715,41.150394,1
-8.60022,41.182695,1
-8.62848,41.158053,1
-8.604126,41.161005,1
-8.586072,41.175702,1
-8.619552,41.15781,1
-8.64945,41.154264,1
-8.679402,41.166261,1
-8.610687,41.145993,1
-8.649333,41.152113,1
-8.608887,41.153499,1
-8.63028,41.157477,1
-8.604189,41.161113,1
-8.609094,41.147766,1
-8.625942,41.157387,1
-8.571519,41.168007,1
-8.610966,41.149476,1
-8.649333,41.171895,1
-8.622918,41.160267,1
-8.637318,41.152815,1
-8.610822,41.145552,1
-8.595513,41.167701,1
-8.584353,41.163066,1
-8.610876,41.145768,1
-8.630739,41.155011,1
-8.674335,41.150754,1
-8.60481,41.161158,1
-8.650845,41.153949,1
-8.619921,41.148072,1
-8.589348,41.169627,1
-8.619885,41.148045,1
-8.609922,41.140854,1
-8.606691,41.14485,1
-8.611299,41.196042,1
-8.637741,41.173974,1
-8.654832,41.17779,1
-8.612154,41.148837,1
-8.669088,41.235048,1
-8.630721,41.154966,1
-8.617437,41.142213,1
-8.654679,41.173524,1
-8.677854,41.152509,1
-8.610921,41.145633,1
-8.596323,41.153436,1
-8.61903,41.146074,1
-8.67411,41.153886,1
-8.609634,41.160465,1
-8.610858,41.145633,1
-8.645922,41.151168,1
-8.601363,41.181786,1
-8.656425,41.171445,1
-8.606466,41.144571,1
-8.582409,41.180436,1
-8.602623,41.15106,1
-8.584353,41.163147,1
-8.624655,41.157144,1
-8.622135,41.147316,1
-8.639928,41.159691,1
-8.604045,41.18265,1
-8.574705,41.142888,1
-8.657064,41.161347,1
-8.628354,41.157369,1
-8.609112,41.147685,1
-8.598096,41.161896,1
-8.640027,41.1597,1
-8.620614,41.16501,1
-8.62758,41.157486,1
-8.611596,41.176773,1
-8.619822,41.14791,1
-8.610912,41.145525,1
-8.585901,41.148576,1
-8.637705,41.148171,1
-8.585631,41.148549,1
-8.569296,41.16141,1
-8.630757,41.155119,1
-8.630298,41.155056,1
-8.647857,41.15061,1
-8.61003,41.146056,1
-8.619822,41.168601,1
-8.621172,41.161059,1
-8.608635,41.147856,1
-8.585649,41.14863,1
-8.642556,41.158224,1
-8.605629,41.149728,1
-8.630667,41.154453,1
-8.585667,41.148522,1
-8.630235,41.158332,1
-8.684955,41.17347,1
-8.600193,41.182659,1
-8.600247,41.18274,1
-8.628768,41.161113,1
-8.610867,41.145687,1
-8.591265,41.162643,1
-8.633403,41.15277,1
-8.617572,41.14611,1
-8.665371,41.148036,1
-8.623773,41.173335,1
-8.613279,41.154435,1
-8.611344,41.140575,1
-8.606421,41.16564,1
-8.584056,41.169699,1
-8.665623,41.155443,1
-8.617131,41.145948,1
-8.62776,41.157702,1
-8.615673,41.140773,1
-8.614197,41.148144,1
-8.585613,41.14845,1
-8.609454,41.148909,1
-8.611956,41.138118,1
-8.585712,41.148468,1
-8.619624,41.148153,1
-8.600103,41.182776,1
-8.599293,41.149197,1
-8.609454,41.151222,1
-8.645445,41.164686,1
-8.640333,41.161203,1
-8.650053,41.154093,1
-8.595486,41.141556,1
-8.585604,41.148558,1
-8.650638,41.161419,1
-8.612577,41.146137,1
-8.66655,41.156982,1
-8.66655,41.156982,1
-8.610876,41.145948,1
-8.606592,41.144697,1
-8.649801,41.154309,1
-8.610228,41.161572,1
-8.604729,41.161329,1
-8.585415,41.148099,1
-8.625699,41.157207,1
-8.666622,41.156622,1
-8.584254,41.163129,1
-8.611182,41.149611,1
-8.63973,41.159763,1
-8.649342,41.174946,1
-8.607069,41.150196,1
-8.630559,41.15493,1
-8.609634,41.160375,1
-8.617599,41.146155,1
-8.619894,41.147865,1
-8.643321,41.162823,1
-8.610975,41.145795,1
-8.638632,41.159502,1
-8.611227,41.171949,1
-8.60013,41.182767,1
-8.610966,41.149449,1
-8.664795,41.160051,1
-8.611263,41.172021,1
-8.615907,41.140521,1
-8.608941,41.148018,1
-8.585757,41.148639,1
-8.599959,41.182659,1
-8.656794,41.161464,1
-8.610813,41.145732,1
-8.666883,41.163012,1
-8.609913,41.150952,1
-8.649009,41.15493,1
-8.617545,41.146209,1
-8.583039,41.181102,1
-8.609994,41.153715,1
-8.60004,41.182749,1
-8.574696,41.142672,1
-8.615529,41.140728,1
-8.585586,41.148369,1
-8.610804,41.145624,1
-8.650449,41.164272,1
-8.604234,41.161302,1
-8.600148,41.182695,1
-8.606547,41.144562,1
-8.608797,41.147217,1
-8.660547,41.162238,1
-8.600058,41.182695,1
-8.666928,41.158602,1
-8.62758,41.157729,1
-8.612703,41.183244,1
-8.628489,41.157531,1
-8.674146,41.153895,1
-8.615466,41.140611,1
-8.610894,41.145732,1
-8.65116,41.181912,1
-8.639631,41.159763,1
-8.613216,41.183379,1
-8.597295,41.16924,1
-8.63325,41.152662,1
-8.60949,41.151231,1
-8.607843,41.171058,1
-8.602911,41.179635,1
-8.569251,41.180184,1
-8.610795,41.145588,1
-8.625915,41.170347,1
-8.600328,41.182578,1
-8.649333,41.16708,1
-8.624682,41.15781,1
-8.606502,41.144553,1
-8.582625,41.180283,1
-8.665659,41.170788,1
-8.585829,41.148576,1
-8.602326,41.179707,1
-8.617014,41.167584,1
-8.627166,41.158737,1
-8.623296,41.184333,1
-8.609499,41.153508,1
-8.624268,41.161329,1
-8.617608,41.146146,1
-8.617599,41.146119,1
-8.596296,41.153526,1
-8.632188,41.158791,1
-8.585802,41.148657,1
-8.583174,41.164704,1
-8.598843,41.158971,1
-8.580699,41.152176,1
-8.663589,41.152554,1
-8.612622,41.145912,1
-8.613216,41.154372,1
-8.639892,41.159862,1
-8.599257,41.149161,1
-8.628174,41.157459,1
-8.585865,41.148549,1
-8.584443,41.163174,1
-8.602821,41.168601,1
-8.647254,41.157063,1
-8.608572,41.174226,1
-8.634717,41.199885,1
-8.587638,41.177817,1
-8.606439,41.144688,1
-8.596602,41.188266,1
-8.610138,41.154696,1
-8.612145,41.148648,1
-8.627787,41.175387,1
-8.648739,41.148486,1
-8.613117,41.166846,1
-8.630766,41.155011,1
-8.585919,41.148972,1
-8.619804,41.148,1
-8.603496,41.17995,1
-8.607996,41.14827,1
-8.649369,41.154525,1
-8.619273,41.156442,1
-8.624655,41.148324,1
-8.614359,41.142249,1
-8.5986,41.159079,1
-8.620137,41.142348,1
-8.639973,41.159817,1
-8.606862,41.149233,1
-8.62713,41.152077,1
-8.596953,41.182659,1
-8.671851,41.150259,1
-8.617608,41.146056,1
-8.574768,41.142753,1
-8.606979,41.150214,1
-8.599221,41.14917,1
-8.644194,41.177178,1
-8.591256,41.156208,1
-8.600022,41.182713,1
-8.599104,41.164254,1
-8.585037,41.153013,1
-8.607069,41.150259,1
-8.656443,41.161707,1
-8.61111,41.149206,1
-8.591265,41.162652,1
-8.594091,41.169051,1
-8.609409,41.151645,1
-8.574732,41.142699,1
-8.584902,41.175504,1
-8.573778,41.15439,1
-8.624007,41.155308,1
-8.619831,41.148045,1
-8.646075,41.15097,1
-8.612622,41.145939,1
-8.630586,41.154831,1
-8.606997,41.147073,1
-8.615511,41.140836,1
-8.620092,41.156361,1
-8.573868,41.147325,1
-8.639973,41.159745,1
-8.626968,41.155047,1
-8.600157,41.182713,1
-8.600022,41.182677,1
-8.604846,41.161149,1
-8.628318,41.160645,1
-8.631639,41.08068,1
-8.654688,41.173668,1
-8.621631,41.147487,1
-8.619795,41.14809,1
-8.59842,41.177781,1
-8.628471,41.160618,1
-8.619876,41.148072,1
-8.609922,41.159646,1
-8.60706,41.15034,1
-8.628867,41.161059,1
-8.609922,41.150916,1
-8.62443,41.186097,1
-8.599275,41.149152,1
-8.628147,41.157225,1
-8.614215,41.141313,1
-8.656875,41.161464,1
-8.617581,41.1462,1
-8.666604,41.157099,1
-8.662194,41.163066,1
-8.591346,41.162778,1
-8.694819,41.182857,1
-8.62875,41.154813,1
-8.611326,41.171994,1
-8.602533,41.153274,1
-8.600121,41.182704,1
-8.626986,41.166981,1
-8.664498,41.163687,1
-8.630253,41.157504,1
-8.609094,41.147595,1
-8.629497,41.168934,1
-8.610921,41.145678,1
-8.610939,41.145822,1
-8.608797,41.147433,1
-8.607069,41.150169,1
-8.62119,41.161059,1
-8.614242,41.177205,1
-8.674074,41.153886,1
-8.597358,41.160807,1
-8.627616,41.16861,1
-8.583507,41.150421,1
-8.627769,41.175432,1
-8.605647,41.152797,1
-8.625609,41.144814,1
-8.613027,41.166621,1
-8.606511,41.144688,1
-8.613135,41.166792,1
-8.60724,41.150421,1
-8.622963,41.150835,1
-8.689311,41.168142,1
-8.649027,41.154858,1
-8.610948,41.145426,1
-8.632233,41.16141,1
-8.595693,41.14998,1
-8.591274,41.162751,1
-8.674083,41.153823,1
-8.616645,41.137623,1
-8.66457,41.156415,1
-8.598402,41.17779,1
-8.569782,41.179419,1
-8.597772,41.169717,1
-8.614809,41.183127,1
-8.624925,41.157126,1
-8.611146,41.172363,1
-8.604036,41.161059,1
-8.613072,41.154345,1
-8.643519,41.154417,1
-8.583651,41.179014,1
-8.649531,41.167269,1
-8.59644,41.146137,1
-8.649477,41.167125,1
-8.606538,41.144715,1
-8.625528,41.149071,1
-8.613702,41.164326,1
-8.602875,41.179725,1
-8.649783,41.162292,1
-8.611218,41.147748,1
-8.656902,41.161446,1
-8.615925,41.13711,1
-8.678169,41.165856,1
-8.598384,41.17779,1
-8.5824,41.180085,1
-8.61417,41.14125,1
-8.594865,41.150502,1
-8.613225,41.154336,1
-8.619804,41.148081,1
-8.585694,41.148558,1
-8.616681,41.141511,1
-8.636904,41.152725,1
-8.576307,41.162148,1
-8.64036,41.159844,1
-8.627688,41.157801,1
-8.604819,41.161122,1
-8.618868,41.141889,1
-8.619453,41.147847,1
-8.604819,41.149863,1
-8.619831,41.148036,1
-8.665632,41.170743,1
-8.582544,41.180517,1
-8.609229,41.151249,1
-8.607474,41.145507,1
-8.682588,41.159889,1
-8.615565,41.140773,1
-8.649549,41.167386,1
-8.577459,41.156955,1
-8.584362,41.163147,1
-8.611191,41.149341,1
-8.585694,41.148621,1
-8.611218,41.16168,1
-8.619867,41.148036,1
-8.605512,41.153481,1
-8.617626,41.146065,1
-8.585811,41.148603,1
-8.642943,41.16429,1
-8.585703,41.148576,1
-8.585703,41.148621,1
-8.615556,41.140782,1
-8.621082,41.160987,1
-8.606187,41.151177,1
-8.579997,41.159466,1
-8.652537,41.152149,1
-8.628138,41.157414,1
-8.585739,41.148558,1
-8.630136,41.158539,1
-8.611119,41.171895,1
-8.656794,41.161482,1
-8.635572,41.164074,1
-8.617023,41.136912,1
-8.599077,41.149062,1
-8.673624,41.149476,1
-8.589195,41.179635,1
-8.617707,41.146164,1
-8.628714,41.169816,1
-8.658153,41.178015,1
-8.610588,41.159169,1
-8.649477,41.154282,1
-8.611884,41.13801,1
-8.621712,41.15646,1
-8.689302,41.168205,1
-8.619597,41.168043,1
-8.61255,41.146218,1
-8.619732,41.148144,1
-8.607051,41.15016,1
-8.591274,41.162688,1
-8.610327,41.145327,1
-8.647461,41.151762,1
-8.653995,41.170509,1
-8.608671,41.147496,1
-8.621631,41.15277,1
-8.608473,41.147289,1
-8.609265,41.177133,1
-8.615475,41.140755,1
-8.618112,41.156334,1
-8.639712,41.167746,1
-8.628291,41.157486,1
-8.627499,41.168745,1
-8.627085,41.151924,1
-8.630307,41.157558,1
-8.599266,41.149152,1
-8.609598,41.138919,1
-8.619462,41.14764,1
-8.606889,41.150268,1
-8.591301,41.156208,1
-8.627625,41.157423,1
-8.585901,41.149008,1
-8.614035,41.141232,1
-8.608761,41.147856,1
-8.599815,41.18265,1
-8.614737,41.147613,1
-8.58564,41.14854,1
-8.628588,41.157513,1
-8.66376,41.177178,1
-8.664993,41.152356,1
-8.615538,41.140782,1
-8.591247,41.162688,1
-8.630352,41.154804,1
-8.628156,41.157486,1
-8.589339,41.16969,1
-8.663787,41.177169,1
-8.61165,41.161833,1
-8.650602,41.170293,1
-8.643681,41.158395,1
-8.60643,41.14467,1
-8.619723,41.148108,1
-8.660817,41.155542,1
-8.627814,41.175369,1
-8.610759,41.145615,1
-8.600103,41.182713,1
-8.606826,41.146056,1
-8.606952,41.150313,1
-8.62722,41.15232,1
-8.654724,41.17356,1
-8.654643,41.214969,1
-8.547894,41.205546,1
-8.612613,41.146011,1
-8.589123,41.147163,1
-8.59932,41.149188,1
-8.665704,41.170617,1
-8.603478,41.167998,1
-8.602902,41.179626,1
-8.611398,41.171994,1
-8.60724,41.145678,1
-8.585703,41.148549,1
-8.612514,41.145939,1
-8.662707,41.163462,1
-8.585694,41.148711,1
-8.61984,41.148027,1
-8.6112,41.172102,1
-8.632314,41.164443,1
-8.647479,41.157837,1
-8.649351,41.167287,1
-8.628777,41.161023,1
-8.620506,41.165505,1
-8.621082,41.161068,1
-8.630685,41.154966,1
-8.622414,41.14719,1
-8.585766,41.148459,1
-8.611335,41.165973,1
-8.619336,41.148594,1
-8.649612,41.151582,1
-8.61327,41.154444,1
-8.610138,41.14098,1
-8.65683,41.161509,1
-8.628786,41.160897,1
-8.649558,41.15421,1
-8.654814,41.177718,1
-8.617608,41.146146,1
-8.613099,41.166801,1
-8.606565,41.150088,1
-8.627004,41.166918,1
-8.6175,41.142114,1
-8.630091,41.157396,1
-8.611614,41.147883,1
-8.656839,41.161482,1
-8.649621,41.16726,1
-8.609022,41.147478,1
-8.592021,41.161338,1
-8.606952,41.15025,1
-8.625267,41.15736,1
-8.613882,41.141322,1
-8.590509,41.151033,1
-8.630739,41.154867,1
-8.585694,41.148513,1
-8.627814,41.175459,1
-8.62821,41.157423,1
-8.66961,41.155254,1
-8.582877,41.18238,1
-8.621109,41.161113,1
-8.615547,41.140692,1
-8.606529,41.144742,1
-8.60436,41.182596,1
-8.630424,41.154696,1
-8.630469,41.154741,1
-8.619786,41.148135,1
-8.625348,41.149116,1
-8.602866,41.179644,1
-8.607276,41.14998,1
-8.637525,41.158107,1
-8.647704,41.150655,1
-8.609643,41.160411,1
-8.58582,41.148432,1
-8.622342,41.147676,1
-8.622279,41.147415,1
-8.615232,41.141403,1
-8.585856,41.148405,1
-8.58564,41.148522,1
-8.591193,41.156199,1
-8.666649,41.16231,1
-8.656839,41.161455,1
-8.611083,41.149197,1
-8.585676,41.148414,1
-8.611191,41.162409,1
-8.628138,41.157549,1
-8.609085,41.154615,1
-8.615961,41.147235,1
-8.665677,41.170626,1
-8.649531,41.154354,1
-8.649531,41.154354,1
-8.58564,41.148369,1
-8.606466,41.144715,1
-8.609211,41.177304,1
-8.631261,41.167845,1
-8.244468,41.172093,1
-8.610813,41.145651,1
-8.628885,41.161059,1
-8.585667,41.148594,1
-8.59932,41.148072,1
-8.610516,41.146857,1
-8.6112,41.149377,1
-8.630856,41.155074,1
-8.607807,41.146299,1
-8.599986,41.182695,1
-8.606358,41.144634,1
-8.575398,41.178357,1
-8.600049,41.182722,1
-8.574696,41.142717,1
-8.61246,41.146011,1
-8.660313,41.15007,1
-8.593056,41.164803,1
-8.598717,41.165181,1
-8.613126,41.154237,1
-8.606457,41.144562,1
-8.627121,41.166783,1
-8.628201,41.15745,1
-8.584398,41.16321,1
-8.67708,41.151933,1
-8.618004,41.147361,1
-8.585559,41.14809,1
-8.608779,41.163615,1
-8.623044,41.163138,1
-8.591193,41.162751,1
-8.630748,41.154966,1
-8.615826,41.152698,1
-8.617635,41.146146,1
-8.616159,41.148585,1
-8.613099,41.173677,1
-8.636823,41.16402,1
-8.613828,41.141115,1
-8.624502,41.149449,1
-8.623476,41.160132,1
-8.613234,41.154453,1
-8.591247,41.162688,1
-8.586036,41.148981,1
-8.6526,41.15835,1
-8.596764,41.169681,1
-8.584407,41.163237,1
-8.614017,41.141475,1
-8.582697,41.180913,1
-8.632332,41.164371,1
-8.627148,41.151888,1
-8.608941,41.147721,1
-8.649594,41.167179,1
-8.66376,41.17716,1
-8.569044,41.151681,1
-8.609589,41.160294,1
-8.662023,41.163291,1
-8.630397,41.157648,1
-8.627769,41.175477,1
-8.662509,41.152023,1
-8.604045,41.182596,1
-8.604738,41.152626,1
-8.591661,41.20083,1
-8.612379,41.146083,1
-8.615259,41.142294,1
-8.647749,41.150628,1
-8.584416,41.163255,1
-8.619948,41.147838,1
-8.630271,41.157513,1
-8.676108,41.163255,1
-8.599311,41.149179,1
-8.585685,41.148648,1
-8.613243,41.154417,1
-8.630307,41.157477,1
-8.613108,41.153661,1
-8.619174,41.147415,1
-8.608824,41.153589,1
-8.584263,41.163138,1
-8.668647,41.157954,1
-8.627184,41.151897,1
-8.622351,41.145678,1
-8.62812,41.157567,1
-8.62812,41.157567,1
-8.670582,41.169285,1
-8.607258,41.150367,1
-8.585874,41.148441,1
-8.649531,41.167269,1
-8.639244,41.165892,1
-8.617608,41.149269,1
-8.597736,41.142744,1
-8.604819,41.161122,1
-8.591274,41.162706,1
-8.674137,41.153886,1
-8.594694,41.156343,1
-8.628624,41.16078,1
-8.602884,41.179626,1
-8.624835,41.148594,1
-8.609571,41.151186,1
-8.609571,41.151267,1
-8.588799,41.165505,1
-8.610777,41.145516,1
-8.630748,41.155101,1
-8.584335,41.163057,1
-8.632638,41.158008,1
-8.604792,41.161104,1
-8.68383,41.159376,1
-8.611155,41.172237,1
-8.60193,41.146893,1
-8.574354,41.152536,1
-8.60895,41.147712,1
-8.610813,41.150844,1
-8.610948,41.14575,1
-8.609625,41.160474,1
-8.640009,41.159853,1
-8.62866,41.169762,1
-8.630766,41.15484,1
-8.667153,41.156631,1
-8.614314,41.163174,1
-8.61705,41.152752,1
-8.603577,41.153373,1
-8.604171,41.161149,1
-8.585712,41.14854,1
-8.621244,41.150781,1
-8.612361,41.146029,1
-8.58573,41.148621,1
-8.65287,41.162076,1
-8.619831,41.147865,1
-8.617545,41.146038,1
-8.628246,41.157459,1
-8.630649,41.154876,1
-8.610588,41.140665,1
-8.585676,41.148585,1
-8.574255,41.15655,1
-8.585721,41.148369,1
-8.622891,41.160375,1
-8.628858,41.161068,1
-8.622315,41.179707,1
-8.64747,41.151231,1
-8.599257,41.14917,1
-8.628327,41.160528,1
-8.630703,41.154732,1
-8.626212,41.162112,1
-8.632341,41.164461,1
-8.61606,41.140548,1
-8.611074,41.145273,1
-8.58933,41.169654,1
-8.627085,41.166936,1
-8.585802,41.148405,1
-8.585514,41.148315,1
-8.598186,41.168358,1
-8.606448,41.144688,1
-8.640198,41.166639,1
-8.585856,41.148441,1
-8.628093,41.157288,1
-8.607096,41.150169,1
-8.610381,41.160222,1
-8.595567,41.141637,1
-8.609004,41.162499,1
-8.620119,41.148045,1
-8.585802,41.148783,1
-8.596836,41.15358,1
-8.585685,41.148558,1
-8.630334,41.177295,1
-8.585712,41.148738,1
-8.601219,41.138586,1
-8.585712,41.148576,1
-8.599995,41.182668,1
-8.617671,41.146119,1
-8.607105,41.150223,1
-8.619822,41.148063,1
-8.603424,41.17995,1
-8.604603,41.154525,1
-8.639946,41.159898,1
-8.627076,41.151888,1
-8.649504,41.167287,1
-8.581581,41.179347,1
-8.581581,41.179347,1
-8.605845,41.153616,1
-8.606187,41.153661,1
-8.658702,41.154192,1
-8.605755,41.152581,1
-8.62686,41.154777,1
-8.614737,41.137362,1
-8.610615,41.159268,1
-8.585649,41.162004,1
-8.612496,41.146065,1
-8.600211,41.182686,1
-8.58015,41.159439,1
-8.610768,41.145732,1
-8.610822,41.149062,1
-8.591256,41.162706,1
-8.608806,41.14791,1
-8.591229,41.156217,1
-8.639865,41.159835,1
-8.632116,41.161329,1
-8.593506,41.162607,1
-8.606547,41.144634,1
-8.615862,41.140575,1
-8.614143,41.141214,1
-8.628777,41.179446,1
-8.676189,41.155677,1
-8.617626,41.146155,1
-8.6283,41.157405,1
-8.647254,41.173065,1
-8.631603,41.160861,1
-8.58564,41.148567,1
-8.606925,41.149998,1
-8.585685,41.148621,1
-8.632368,41.164353,1
-8.612874,41.140431,1
-8.64378,41.161554,1
-8.689374,41.168079,1
-8.628237,41.157495,1
-8.628435,41.157738,1
-8.663796,41.177295,1
-8.614035,41.178204,1
-8.602893,41.179644,1
-8.624997,41.148423,1
-8.654094,41.180373,1
-8.600445,41.168547,1
-8.599293,41.149161,1
-8.619174,41.154885,1
-8.668476,41.176521,1
-8.58726,41.17338,1
-8.649225,41.150655,1
-8.617491,41.143374,1
-8.58564,41.148432,1
-8.589294,41.169726,1
-8.610876,41.145894,1
-8.600139,41.182731,1
-8.601885,41.175846,1
-8.613252,41.147568,1
-8.604117,41.146461,1
-8.662797,41.159169,1
-8.61084,41.145696,1
-8.610813,41.145579,1
-8.649657,41.167197,1
-8.585613,41.148594,1
-8.615529,41.140719,1
-8.649324,41.150916,1
-8.584326,41.168457,1
-8.587782,41.173344,1
-8.614359,41.154345,1
-8.654751,41.173533,1
-8.569773,41.166117,1
-8.606925,41.150601,1
-8.617716,41.146209,1
-8.605953,41.17392,1
-8.663544,41.160645,1
-8.652636,41.17941,1
-8.675991,41.156604,1
-8.570313,41.158503,1
-8.629605,41.156352,1
-8.635239,41.151141,1
-8.639037,41.166036,1
-8.645796,41.174955,1
-8.604135,41.161059,1
-8.675415,41.156802,1
-8.61093,41.145678,1
-8.602911,41.179635,1
-8.579907,41.159142,1
-8.612532,41.14584,1
-8.600121,41.182713,1
-8.617995,41.147163,1
-8.585676,41.148549,1
-8.63847,41.170869,1
-8.678493,41.156127,1
-8.617653,41.146146,1
-8.613891,41.141178,1
-8.585712,41.148576,1
-8.610894,41.14575,1
-8.613558,41.137623,1
-8.582544,41.180337,1
-8.60643,41.144688,1
-8.582472,41.180373,1
-8.585658,41.148585,1
-8.626509,41.167125,1
-8.649747,41.167521,1
-8.630523,41.15484,1
-8.627724,41.175405,1
-8.648622,41.155893,1
-8.674128,41.153922,1
-8.65683,41.161473,1
-8.599275,41.149197,1
-8.5905,41.145408,1
-8.604819,41.161212,1
-8.619966,41.148027,1
-8.606493,41.144679,1
-8.6085,41.16564,1
-8.60292,41.179653,1
-8.611029,41.145579,1
-8.512488,41.208273,1
-8.630667,41.154858,1
-8.641215,41.16123,1
-8.619822,41.148036,1
-8.585748,41.148333,1
-8.606439,41.144562,1
-8.625663,41.168466,1
-8.613324,41.154516,1
-8.619876,41.148009,1
-8.580069,41.159412,1
-8.610759,41.144877,1
-8.594145,41.156109,1
-8.612244,41.148756,1
-8.606952,41.15025,1
-8.585829,41.148495,1
-8.58249,41.180472,1
-8.599266,41.149188,1
-8.613828,41.141106,1
-8.660331,41.159898,1
-8.599896,41.182668,1
-8.627229,41.166927,1
-8.610183,41.153688,1
-8.598726,41.165199,1
-8.656047,41.16195,1
-8.654715,41.173551,1
-8.590176,41.151366,1
-8.628777,41.169834,1
-8.594082,41.157297,1
-8.607285,41.150628,1
-8.628723,41.169942,1
-8.619867,41.147973,1
-8.617671,41.146227,1
-8.604198,41.161104,1
-8.619786,41.148054,1
-8.583552,41.181381,1
-8.606952,41.150259,1
-8.610696,41.145516,1
-8.608869,41.147496,1
-8.614287,41.141583,1
-8.651781,41.153157,1
-8.621145,41.161077,1
-8.673579,41.154669,1
-8.585604,41.148522,1
-8.649477,41.154246,1
-8.597097,41.159385,1
-8.604756,41.161158,1
-8.585595,41.148594,1
-8.585703,41.148891,1
-8.58429,41.163111,1
-8.569224,41.160618,1
-8.598132,41.178015,1
-8.585874,41.149053,1
-8.627148,41.151807,1
-8.571285,41.169825,1
-8.637966,41.170653,1
-8.60751,41.149251,1
-8.615826,41.140278,1
-8.600184,41.182731,1
-8.657739,41.177394,1
-8.628138,41.157252,1
-8.689176,41.173695,1
-8.604441,41.169978,1
-8.617878,41.152419,1
-8.663616,41.169735,1
-8.599995,41.182731,1
-8.615556,41.140566,1
-8.628318,41.157522,1
-8.649351,41.154237,1
-8.613333,41.17392,1
-8.572023,41.165559,1
-8.628795,41.160969,1
-8.627103,41.166999,1
-8.598069,41.146002,1
-8.615484,41.140836,1
-8.599248,41.149152,1
-8.627112,41.151861,1
-8.619795,41.148018,1
-8.613315,41.137686,1
-8.584335,41.163183,1
-8.627157,41.166954,1
-8.627508,41.157612,1
-8.632035,41.161644,1
-8.665929,41.180724,1
-8.648145,41.150295,1
-8.611344,41.149269,1
-8.593362,41.160591,1
-8.582661,41.197626,1
-8.584074,41.176683,1
-8.585685,41.148648,1
-8.65467,41.173641,1
-8.599347,41.149251,1
-8.619822,41.147955,1
-8.591319,41.162724,1
-8.588169,41.17086,1
-8.636238,41.15835,1
-8.568513,41.151735,1
-8.618346,41.148423,1
