lng,lan,number
-8.616051,41.14737,1
-8.614089,41.147703,1
-8.606934,41.146146,1
-8.569674,41.166081,1
-8.68338,41.158971,1
-8.609904,41.152428,1
-8.681499,41.156757,1
-8.61228,41.148018,1
-8.602497,41.155812,1
-8.614818,41.147406,1
-8.612217,41.148135,1
-8.623701,41.168916,1
-8.612892,41.148333,1
-8.628813,41.152572,1
-8.613657,41.146083,1
-8.683326,41.159097,1
-8.614611,41.146569,1
-8.672742,41.148891,1
-8.632593,41.158269,1
-8.621262,41.14584,1
-8.617599,41.146353,1
-8.628246,41.157351,1
-8.613495,41.145876,1
-8.61363,41.146137,1
-8.612685,41.146011,1
-8.614089,41.147721,1
-8.611209,41.149422,1
-8.691156,41.186637,1
-8.611812,41.167008,1
-8.714817,41.206383,1
-8.614656,41.146632,1
-8.615682,41.14728,1
-8.615682,41.14728,1
-8.604153,41.161131,1
-8.602983,41.165487,1
-8.657244,41.162499,1
-8.610129,41.146371,1
-8.616204,41.147136,1
-8.657811,41.154039,1
-8.714358,41.205321,1
-8.61435,41.148261,1
-8.610291,41.15367,1
-8.612838,41.145993,1
-8.60202,41.105772,1
-8.616006,41.17662,1
-8.648838,41.178528,1
-8.614287,41.148855,1
-8.608041,41.148801,1
-8.59878,41.135328,1
-8.589528,41.173128,1
-8.612505,41.145966,1
-8.612019,41.154588,1
-8.714097,41.20542,1
-8.612037,41.148216,1
-8.675883,41.149944,1
-8.614242,41.152707,1
-8.612289,41.148108,1
-8.64045,41.147604,1
-8.613558,41.146857,1
-8.669844,41.23584,1
-8.577198,41.160969,1
-8.647506,41.161887,1
-8.612172,41.148018,1
-8.714952,41.206896,1
-8.605296,41.151105,1
-8.612154,41.148,1
-8.630757,41.146407,1
-8.616105,41.147208,1
-8.610858,41.145606,1
-8.610957,41.147946,1
-8.714709,41.205942,1
-8.614269,41.148549,1
-8.612604,41.145966,1
-8.61255,41.145957,1
-8.612613,41.14593,1
-8.591301,41.162742,1
-8.61192,41.147964,1
-8.620902,41.149917,1
-8.609751,41.151204,1
-8.610795,41.147775,1
-8.617275,41.145075,1
-8.611209,41.144895,1
-8.60418,41.16114,1
-8.580978,41.186151,1
-8.689527,41.179851,1
-8.655255,41.160771,1
-8.610228,41.140989,1
-8.612793,41.148252,1
-8.602551,41.155632,1
-8.649378,41.154255,1
-8.611218,41.146578,1
-8.612433,41.148162,1
